date,sp500_exret
1991-01-01,0.039801
1991-02-01,0.066765
1991-03-01,0.019954
1991-04-01,-0.003032
1991-05-01,0.03823
1991-06-01,-0.049557000000000004
1991-07-01,0.041625999999999996
1991-08-01,0.019285
1991-09-01,-0.021461
1991-10-01,0.009257999999999999
1991-11-01,-0.044114
1991-12-01,0.110289
1992-01-01,-0.021748
1992-02-01,0.010065
1992-03-01,-0.02287
1992-04-01,0.025414
1992-05-01,0.0020499999999999997
1992-06-01,-0.01823
1992-07-01,0.037824
1992-08-01,-0.023215
1992-09-01,0.00874
1992-10-01,0.002496
1992-11-01,0.031493999999999994
1992-12-01,0.010579999999999999
1993-01-01,0.004982
1993-02-01,0.011326
1993-03-01,0.018702
1993-04-01,-0.026919
1993-05-01,0.024059
1993-06-01,0.0009659999999999998
1993-07-01,-0.006992999999999999
1993-08-01,0.034931
1993-09-01,-0.010182
1993-10-01,0.017684
1993-11-01,-0.011155
1993-12-01,0.010346
1994-01-01,0.030929
1994-02-01,-0.029261000000000002
1994-03-01,-0.046156
1994-04-01,0.010117000000000001
1994-05-01,0.013209
1994-06-01,-0.027861999999999998
1994-07-01,0.029914
1994-08-01,0.037641
1994-09-01,-0.027639999999999998
1994-10-01,0.018822
1994-11-01,-0.039948000000000004
1994-12-01,0.010554999999999998
1995-01-01,0.021799000000000002
1995-02-01,0.035227999999999995
1995-03-01,0.024734
1995-04-01,0.024995
1995-05-01,0.034408999999999995
1995-06-01,0.019455
1995-07-01,0.028904999999999997
1995-08-01,-0.0011979999999999994
1995-09-01,0.037802
1995-10-01,-0.008142
1995-11-01,0.039979
1995-12-01,0.012742999999999999
1996-01-01,0.030561000000000005
1996-02-01,0.006187999999999999
1996-03-01,0.005684999999999999
1996-04-01,0.010533
1996-05-01,0.021057000000000003
1996-06-01,0.00012799999999999964
1996-07-01,-0.048943
1996-08-01,0.017828
1996-09-01,0.051635
1996-10-01,0.022598
1996-11-01,0.07234099999999999
1996-12-01,-0.024398
1997-01-01,0.05832699999999999
1997-02-01,0.003852
1997-03-01,-0.045988
1997-04-01,0.055974
1997-05-01,0.056500999999999996
1997-06-01,0.040403
1997-07-01,0.076088
1997-08-01,-0.059075
1997-09-01,0.049486
1997-10-01,-0.036805000000000004
1997-11-01,0.042421
1997-12-01,0.012347
1998-01-01,0.0076939999999999995
1998-02-01,0.068056
1998-03-01,0.047436
1998-04-01,0.006975
1998-05-01,-0.021674
1998-06-01,0.03687
1998-07-01,-0.014109
1998-08-01,-0.147424
1998-09-01,0.058575999999999996
1998-10-01,0.07691100000000001
1998-11-01,0.059064
1998-12-01,0.055873
1999-01-01,0.0393
1999-02-01,-0.035434999999999994
1999-03-01,0.034679
1999-04-01,0.033859
1999-05-01,-0.026559
1999-06-01,0.050431000000000004
1999-07-01,-0.03402
1999-08-01,-0.008904
1999-09-01,-0.031979
1999-10-01,0.060338
1999-11-01,0.017222
1999-12-01,0.058178999999999995
2000-01-01,-0.05373
2000-02-01,-0.021758
2000-03-01,0.09378800000000001
2000-04-01,-0.036183
2000-05-01,-0.027304000000000002
2000-06-01,0.022219
2000-07-01,-0.017595
2000-08-01,0.057594
2000-09-01,-0.057188
2000-10-01,-0.009720000000000001
2000-11-01,-0.083368
2000-12-01,0.0007200000000000002
2001-01-01,0.026971999999999996
2001-02-01,-0.094752
2001-03-01,-0.067906
2001-04-01,0.073924
2001-05-01,0.0036589999999999995
2001-06-01,-0.027305
2001-07-01,-0.012317000000000002
2001-08-01,-0.06653500000000001
2001-09-01,-0.083161
2001-10-01,0.017339999999999998
2001-11-01,0.07708699999999999
2001-12-01,0.007551
2002-01-01,-0.015724000000000002
2002-02-01,-0.020780999999999997
2002-03-01,0.036272
2002-04-01,-0.062501
2002-05-01,-0.0092
2002-06-01,-0.07264899999999999
2002-07-01,-0.075487
2002-08-01,0.005660999999999999
2002-09-01,-0.110365
2002-10-01,0.087199
